100
86	68	68	99	44	85	46	96	15	62	45	67	75	21	57	47	29	93	74	52	57	61	68	41	72	70	36	56	23	82	76	61	22	75	52	58	96	52	91	36	1	9	19	34	45	99	52	6	20	0	32	25	20	22	73	58	32	97	17	100	3	13	58	50	76	9	24	9	69	51	99	22	38	36	0	11	29	63	40	29	44	99	22	39	98	21	80	70	27	63	28	71	41	74	64	44	83	57	12	70
30	7	81	23	60	93	28	64	36	70	6	32	68	81	57	19	16	54	56	47	58	86	97	54	50	37	67	78	23	54	70	20	58	57	99	46	60	17	23	49	98	26	96	16	99	60	73	72	92	9	57	19	47	90	44	23	93	22	59	21	39	91	71	3	46	46	5	26	78	73	94	49	72	53	13	84	43	92	63	10	25	55	39	86	61	13	39	96	20	18	74	72	13	91	20	57	92	75	34	26
62	29	70	90	14	92	26	83	37	16	47	70	37	45	100	59	98	19	18	37	17	11	14	90	9	33	80	14	36	85	76	34	3	30	7	73	25	7	8	72	17	40	95	56	13	24	60	66	75	69	74	21	77	69	51	98	89	71	70	90	72	14	11	5	89	4	54	63	15	96	21	8	13	96	42	98	53	9	6	67	32	0	63	52	95	95	65	93	45	43	46	19	45	77	89	31	46	95	33	79
29	12	74	57	88	84	82	14	54	17	12	45	42	87	63	71	96	16	1	43	1	52	67	46	78	83	71	2	31	68	33	0	12	82	50	1	58	85	10	17	57	61	2	17	95	38	33	100	54	23	89	24	54	59	42	11	64	91	66	4	65	51	93	90	73	98	96	62	28	28	81	81	44	79	86	3	25	4	57	39	91	99	9	53	6	31	94	59	22	93	29	64	39	47	95	94	93	39	40	46
97	7	72	24	5	73	76	19	52	26	67	66	91	27	90	39	85	8	72	4	4	57	67	60	6	70	55	59	58	46	41	56	85	13	46	35	74	93	14	15	60	3	60	33	23	59	74	34	88	53	30	84	37	7	28	66	41	96	5	94	61	55	43	95	86	11	85	25	98	11	43	64	99	68	92	92	29	31	54	80	50	18	3	69	36	26	68	40	69	4	96	83	52	94	38	95	78	75	48	41
5	84	61	84	84	19	70	15	23	9	50	69	83	77	41	81	21	13	70	30	99	71	62	92	63	33	62	39	78	63	4	25	3	78	76	21	48	22	15	56	62	26	52	22	63	51	31	4	54	8	84	51	18	4	56	48	26	71	65	6	30	24	85	25	36	92	38	65	83	14	95	72	50	45	70	48	95	22	1	45	50	78	70	23	13	29	81	96	14	23	62	81	3	12	58	20	50	84	70	77
2	45	19	97	49	4	17	46	52	1	33	85	28	33	75	6	55	45	41	30	23	78	38	74	64	89	83	58	94	32	52	68	33	66	40	82	47	91	44	13	91	50	42	89	1	44	53	62	8	81	8	91	27	39	24	33	87	13	38	72	55	77	31	72	80	4	45	74	3	48	32	13	9	82	21	74	67	1	43	71	93	33	10	93	38	98	85	11	73	44	70	63	27	58	82	0	69	3	0	6
76	87	26	43	76	58	63	53	93	22	0	77	30	10	35	33	74	44	75	61	26	27	97	80	71	81	37	81	93	3	47	26	68	44	4	18	9	85	43	8	67	23	41	34	89	61	60	29	19	36	1	5	88	80	13	29	76	16	24	31	5	69	18	39	93	35	34	46	53	80	76	70	69	43	14	97	75	19	70	64	41	25	22	74	58	97	73	90	56	36	83	57	83	58	17	34	21	99	11	76
97	20	22	40	72	77	95	73	27	85	100	43	85	29	64	37	9	15	83	74	80	62	39	46	19	87	5	70	100	79	47	20	45	60	10	61	29	16	31	82	27	30	46	10	33	70	23	36	94	4	49	87	47	98	49	8	56	20	78	93	66	40	47	68	45	12	35	1	85	39	6	63	41	6	28	67	90	42	9	94	73	64	71	12	11	92	7	94	3	61	16	49	74	42	98	44	88	54	77	65
36	54	25	73	31	17	69	97	82	31	33	69	87	78	92	90	76	18	63	71	86	6	66	45	0	23	4	88	98	50	49	51	15	91	41	32	18	19	25	97	91	60	35	50	61	94	88	24	3	100	10	81	7	43	81	34	75	99	23	53	86	99	69	50	7	11	90	91	15	47	40	72	51	63	98	71	72	3	4	76	86	76	99	89	74	13	78	53	76	60	82	9	91	12	49	85	25	32	27	87
56	31	35	95	34	69	18	50	7	22	20	21	25	44	94	90	43	18	0	68	10	64	31	11	15	43	76	27	20	33	71	84	67	37	57	91	36	69	44	98	45	85	88	91	25	88	81	34	22	3	58	27	36	73	57	2	75	2	48	75	2	89	62	50	23	70	65	66	27	26	24	48	16	35	40	10	26	51	15	45	39	16	38	79	50	85	36	82	71	68	94	53	35	26	28	22	62	52	3	11
36	12	62	86	52	19	67	82	89	80	49	41	70	30	98	63	91	48	69	94	20	34	26	66	1	59	63	95	57	15	36	100	2	39	70	84	60	79	1	53	34	69	69	1	94	6	32	75	98	51	24	21	21	5	27	58	93	48	82	54	77	4	99	70	18	36	32	22	61	81	42	53	43	90	76	90	100	78	45	9	76	72	84	87	51	38	31	23	32	10	74	68	75	14	4	51	99	47	18	35
41	83	81	72	4	38	33	24	5	6	87	94	99	10	85	93	6	41	32	34	39	51	44	77	68	63	66	44	49	41	9	25	32	48	2	46	13	66	25	21	29	46	19	7	19	35	93	60	62	25	29	42	12	10	94	68	85	56	47	46	31	62	34	70	4	30	77	94	83	2	67	61	15	95	53	99	66	34	95	44	99	69	33	33	85	27	92	50	81	97	65	83	81	34	67	100	29	54	22	29
26	43	40	6	75	96	15	43	95	81	100	21	2	63	6	100	51	93	91	13	41	43	17	49	41	84	56	48	15	11	50	21	25	61	61	65	97	16	98	40	6	51	18	21	36	60	39	9	68	64	84	95	2	43	28	73	44	14	15	100	51	32	37	52	55	31	8	18	34	79	75	41	47	28	22	40	27	93	76	56	80	9	15	49	72	17	32	50	93	14	53	12	67	47	91	87	23	24	56	100
17	60	96	50	52	5	30	46	77	30	77	45	9	87	92	20	30	87	86	95	31	31	51	18	70	76	66	5	1	54	50	34	98	50	39	35	92	31	78	34	85	1	53	3	78	89	69	71	33	62	96	86	95	18	80	28	31	57	40	22	6	47	6	21	77	9	95	40	44	5	18	34	83	80	1	49	6	55	97	45	43	23	82	66	4	37	81	43	39	61	16	18	53	16	48	52	47	60	51	74
56	99	98	26	89	84	2	42	47	73	0	20	31	86	74	53	18	2	12	53	55	90	75	16	16	57	11	48	21	88	84	78	33	2	76	10	9	82	52	27	47	81	17	93	24	46	49	74	34	56	89	36	84	94	58	44	96	43	29	69	28	70	52	70	22	19	46	3	46	48	7	81	39	78	53	41	1	8	76	86	29	26	21	53	3	46	82	39	38	92	25	68	68	19	48	35	7	76	46	97
81	26	83	74	81	25	39	79	7	89	95	82	43	10	96	56	36	78	98	96	43	19	68	86	32	75	70	72	50	17	14	85	42	11	81	78	48	72	3	27	66	94	12	67	46	87	20	27	91	98	29	85	76	29	12	26	68	62	49	8	85	83	58	20	9	17	64	10	47	97	65	50	24	63	66	90	94	72	54	24	48	62	3	63	57	98	32	46	43	16	52	7	98	69	95	1	46	20	79	1
62	33	100	92	41	43	22	36	13	43	69	86	3	22	58	23	11	81	4	38	37	16	46	38	88	56	47	17	83	54	99	62	49	70	22	18	64	25	30	80	64	78	76	46	81	61	34	21	21	47	40	34	56	83	40	33	21	40	84	86	69	94	92	16	48	63	89	28	98	80	83	47	48	100	65	31	21	7	25	95	88	13	75	10	97	50	8	99	23	13	38	88	1	33	74	33	74	81	1	26
6	40	41	63	63	3	83	50	90	5	60	49	36	61	97	25	4	18	75	93	53	43	89	70	1	51	72	91	55	44	73	24	55	37	14	67	75	18	37	75	44	1	12	41	14	31	78	98	14	22	64	72	59	71	44	88	61	70	2	77	27	43	41	22	76	17	34	70	63	58	22	70	84	30	21	26	64	35	21	3	60	35	77	3	8	83	20	47	49	45	22	14	86	44	3	80	62	85	54	31
23	74	5	32	45	73	38	11	63	34	15	24	18	33	37	22	49	45	50	99	66	46	70	32	39	71	1	10	83	50	14	96	87	48	5	40	80	11	100	82	67	70	64	5	21	42	63	36	53	0	64	75	5	79	50	72	3	58	24	1	88	94	81	14	39	2	87	23	63	74	86	18	33	83	25	27	16	23	23	35	98	61	38	85	16	56	23	69	96	7	38	66	6	97	64	12	4	41	99	52
80	24	77	42	83	15	24	41	61	23	49	39	67	4	53	92	90	60	9	57	97	45	16	67	22	71	11	13	7	65	38	36	93	60	50	85	80	2	88	95	35	15	94	96	11	36	38	75	4	79	66	57	58	3	1	2	51	71	100	72	23	89	13	26	1	32	5	54	77	67	31	39	73	64	31	41	90	87	22	28	94	55	30	28	9	95	27	57	34	67	4	0	48	42	22	36	29	20	74	42
38	37	72	6	8	90	19	31	100	36	95	70	62	44	69	28	2	29	51	8	59	89	25	95	24	86	92	98	25	83	2	79	74	94	70	56	42	38	11	42	36	7	86	21	94	2	51	13	93	90	88	84	78	44	71	33	24	84	35	39	56	90	4	91	71	66	45	32	67	88	87	38	18	92	52	39	57	79	73	61	72	34	1	76	44	36	71	40	34	50	14	77	60	41	11	30	9	75	65	86
44	6	29	34	16	67	47	46	3	31	61	95	19	47	48	93	55	55	53	15	86	56	67	38	5	75	18	11	91	39	16	90	66	81	75	87	42	40	30	97	71	56	4	60	55	1	15	73	5	87	97	31	70	2	72	65	90	9	15	15	93	27	59	91	61	61	20	68	30	97	46	14	80	20	81	80	82	54	36	82	75	18	6	20	34	42	29	43	47	1	16	61	30	83	62	31	10	53	5	82
84	92	90	80	27	64	5	14	84	91	81	92	91	42	78	7	59	41	6	3	48	94	8	18	1	8	33	76	51	77	43	85	39	19	55	3	53	59	68	99	90	69	31	6	75	19	12	76	32	14	45	77	35	50	50	50	50	50	74	33	39	37	25	10	30	61	2	36	69	10	5	83	5	25	48	64	65	92	65	42	55	77	8	94	64	7	79	33	60	32	8	83	69	26	82	79	61	29	58	3
30	1	75	5	82	59	64	18	19	13	15	65	97	4	33	3	19	27	20	63	12	74	74	69	61	7	55	73	37	92	85	11	42	84	91	9	76	42	65	96	45	92	46	30	45	74	52	15	97	99	4	36	59	50	50	50	50	50	63	30	34	53	81	14	85	81	68	69	91	59	21	88	88	18	17	21	68	44	84	39	47	7	88	48	1	61	94	92	64	62	19	79	42	39	91	35	36	26	38	75
12	98	7	11	5	41	11	76	57	62	26	60	29	13	90	24	4	96	99	35	82	20	73	15	15	17	80	33	59	71	80	49	66	37	29	14	82	81	95	3	62	44	87	17	20	66	55	34	47	7	1	69	52	50	50	50	50	50	6	82	14	70	1	24	16	46	68	30	61	34	3	80	87	72	69	74	91	39	74	90	36	38	51	88	72	71	69	40	79	2	74	12	86	27	66	69	63	46	95	44
12	36	85	84	56	12	49	73	5	1	18	91	92	27	35	77	60	0	61	63	95	81	45	61	65	79	57	28	59	70	75	24	29	16	86	70	46	36	89	66	40	35	37	97	49	63	57	27	60	62	53	6	18	50	50	50	50	50	51	52	13	95	67	66	47	33	81	38	28	15	57	49	79	24	22	68	79	46	94	89	6	44	60	42	21	33	11	60	50	43	52	53	39	79	93	18	64	74	30	54
99	9	58	93	69	67	33	44	66	99	74	43	87	46	34	11	66	78	40	77	5	76	74	83	96	18	55	78	35	2	85	7	43	53	90	64	31	82	51	52	5	2	56	86	20	7	36	51	4	14	79	37	49	50	50	50	50	50	30	90	3	20	62	7	10	69	8	61	61	60	54	87	97	60	11	96	7	4	94	75	95	10	79	76	80	81	2	36	98	3	18	77	5	75	62	4	84	24	98	26
25	51	65	78	49	38	73	90	93	68	28	1	98	13	29	3	88	34	51	0	92	51	55	81	97	45	41	91	96	66	85	93	10	64	34	35	4	5	26	91	57	39	80	96	25	96	25	72	20	78	21	73	100	75	81	4	4	71	91	12	88	51	82	48	20	43	56	41	77	64	57	99	57	96	3	40	9	20	26	12	65	69	95	1	43	82	1	14	8	40	24	47	71	37	26	14	40	100	72	78
53	11	13	57	25	18	37	77	24	11	47	91	75	36	38	70	41	88	79	70	13	59	81	19	33	24	83	65	61	4	5	79	40	46	74	97	36	49	62	37	40	55	76	55	75	11	20	81	96	83	13	92	81	16	84	92	22	2	4	45	77	81	51	99	64	86	12	92	16	48	36	47	20	6	21	58	100	68	91	98	54	58	66	99	57	57	6	62	1	14	3	93	51	55	79	16	90	78	48	84
14	94	12	98	45	35	33	7	55	5	45	86	26	2	81	76	14	54	68	60	22	20	11	79	88	81	39	10	71	98	22	87	69	99	41	84	96	57	19	28	16	5	70	72	4	54	80	47	57	2	40	5	64	16	71	16	23	97	44	46	27	1	46	59	97	68	51	61	0	62	53	23	1	3	54	31	83	74	63	46	43	49	74	30	12	5	14	1	100	95	65	21	39	12	84	10	39	26	1	75
